x y vx vy
0.0835581 -1.25922 0.616308 0.0408965 
0.293855 0.611544 -0.46035 0.221204 
0.294473 -0.289024 0.256877 0.26172 
0.295637 -1.88635 0.596119 0.0934265 
0.729578 -1.66426 0.557141 0.244239 
1.50686 0.0908807 -0.0372972 0.618412 
0.925215 -0.247047 0.151636 0.567893 
1.15534 1.14404 -0.433801 0.438084 
0.954346 -0.263735 0.157985 0.571679 
-0.813913 -0.569502 0.340316 -0.486367 
1.27171 1.1835 -0.417029 0.448114 
0.729883 -1.1272 0.520293 0.336899 
0.573313 1.31929 -0.568945 0.247241 
1.3844 -0.429852 0.183932 0.592379 
0.450339 -0.640363 0.447432 0.314659 
-0.329728 0.230952 -0.206348 -0.294602 
-0.254555 0.753117 -0.521586 -0.176297 
1.23703 -0.741121 0.318807 0.532133 
1.17134 -0.587566 0.277623 0.553457 
-0.147485 0.258116 -0.242232 -0.138409 
0.112603 -1.76321 0.609545 0.0389271 
0.0899502 0.723255 -0.525436 0.0653477 
0.234654 1.71312 -0.606835 0.0831211 
-1.9361 -0.271025 0.0832899 -0.594993 
1.98964 -0.0982097 0.0295119 0.597885 
0.107241 1.45404 -0.618532 0.0456191 
-0.673717 0.951328 -0.499799 -0.35395 
1.56967 -1.0781 0.341776 0.497615 
-0.4435 -0.437824 0.342309 -0.346746 
-1.0186 -1.09958 0.454626 -0.421142 
0.245973 0.116766 -0.110667 0.233127 
0.721042 0.885763 -0.473574 0.385506 
0.28935 0.616379 -0.463202 0.217443 
-1.9454 -0.280363 0.0856108 -0.594043 
1.52773 -0.778436 0.27836 0.5463 
0.58321 -1.36429 0.570033 0.243679 
-1.11113 0.710553 -0.333691 -0.521809 
-0.359973 -1.23525 0.59382 -0.173049 
-0.708726 0.546057 -0.351317 -0.455973 
1.76099 -0.849231 0.260968 0.54115 
0.148951 -1.57919 0.615028 0.05801 
0.381883 -1.23738 0.591253 0.182474 
-0.829605 -0.751594 0.408689 -0.451108 
-0.275696 -0.618217 0.465884 -0.207763 
0.136261 -1.35203 0.616946 0.0621771 
0.518188 0.0817281 -0.0681064 0.431821 
0.435876 -1.22942 0.583447 0.206854 
-0.416748 0.302948 -0.253911 -0.349292 
0.796008 -1.63916 0.546982 0.265626 
0.0171463 -1.25012 0.617132 0.00846441 
0.486713 0.343472 -0.273508 0.387571 
-0.276986 -1.17795 0.598906 -0.140828 
0.814272 0.73193 -0.405355 0.450958 
-1.66844 -0.40201 0.143607 -0.596005 
-0.181852 0.824399 -0.55065 -0.121467 
0.767425 1.53034 -0.548177 0.274896 
-0.479325 -1.49624 0.588703 -0.188593 
1.13909 0.890369 -0.382007 0.488719 
-0.278447 -0.769542 0.5239 -0.189565 
0.738117 -1.66037 0.555877 0.247115 
1.58295 -0.755452 0.263327 0.551768 
-0.637943 -1.5327 0.568069 -0.236442 
0.379177 -1.87182 0.591358 0.119792 
-1.03175 -1.49974 0.501045 -0.344694 
1.00265 0.0239681 -0.0142201 0.594868 
-1.84652 -0.610294 0.188724 -0.571006 
0.0144052 -1.47914 0.619961 0.00603772 
-0.011343 1.25277 -0.617273 -0.00558899 
0.758378 1.07864 -0.506676 0.356236 
1.23083 1.28693 -0.440924 0.421705 
-0.474263 -1.6132 0.589543 -0.173319 
-1.3731 0.00525826 -0.00237511 -0.620218 
0.579976 1.36239 -0.570434 0.242836 
0.394768 -1.23877 0.589697 0.187923 
-1.75358 -0.0951415 0.0331169 -0.610385 
-0.362656 -1.14507 0.586042 -0.185606 
-1.58311 0.430699 -0.161715 -0.594412 
-1.01233 -1.23994 0.478197 -0.390416 
-1.61327 1.15565 -0.348862 -0.487003 
-0.291507 1.25098 -0.602317 -0.140353 
1.09195 1.5912 -0.496562 0.340763 
-0.963258 0.288422 -0.170789 -0.570394 
1.09831 -0.735737 0.344754 0.514648 
0.148217 -0.764814 0.535874 0.10385 
-1.76384 0.792177 -0.24665 -0.549182 
0.166544 -0.729748 0.522725 0.119297 
-0.867185 -1.12698 0.491683 -0.378339 
0.497076 0.365974 -0.287276 0.390187 
-0.62034 -0.99781 0.52066 -0.323695 
-0.392652 -1.66578 0.596906 -0.140701 
0.458242 -0.656534 0.452815 0.316052 
-0.844045 -0.287357 0.1853 -0.544277 
1.97998 -0.171632 0.05172 0.596653 
-1.44162 0.780889 -0.293421 -0.541692 
-1.99461 0.0564421 -0.0169267 -0.598174 
-0.513651 0.967681 -0.535647 -0.284325 
0.237385 -0.273815 0.249612 0.216403 
0.251502 1.75007 -0.604517 0.086875 
-0.936424 -0.551587 0.307328 -0.521747 
0.438544 0.165704 -0.142765 0.377835 
0.768001 -1.59657 0.550208 0.264668 
-1.85809 0.597057 -0.183855 -0.572173 
1.68133 -0.21561 0.0780915 0.608958 
0.10862 1.71164 -0.611879 0.0388294 
0.424203 -0.352831 0.289067 0.347541 
1.06112 0.781531 -0.367298 0.498696 
-0.460532 1.37521 -0.588169 -0.196967 
1.40934 -1.08246 0.371751 0.484011 
1.61621 0.557969 -0.200151 0.579756 
-1.17333 -1.11459 0.424788 -0.447175 
-1.86701 0.573561 -0.176463 -0.574407 
-0.963484 -0.0227624 0.0139075 -0.588675 
0.57466 -1.19253 0.558071 0.268926 
-1.36583 0.473818 -0.203303 -0.586041 
1.02497 1.48406 -0.501107 0.34609 
-0.457089 0.26418 -0.219694 -0.380118 
-0.317852 0.818089 -0.533047 -0.207105 
-1.80597 -0.44176 0.144021 -0.588778 
0.12098 -0.132613 0.129496 0.118136 
-0.829145 0.413326 -0.259688 -0.520943 
-1.01254 -0.152281 0.0889365 -0.591353 
-1.00614 -0.284278 0.16336 -0.578177 
1.55091 1.17627 -0.363353 0.479079 
1.36224 -1.29756 0.417236 0.438034 
-0.875277 -1.15364 0.494157 -0.374922 
-0.493402 1.21378 -0.573599 -0.233167 
0.932483 -0.0121752 0.00761466 0.583199 
0.922571 -1.01106 0.458123 0.418028 
-1.76052 -0.900766 0.273053 -0.533674 
0.780901 0.814764 -0.440037 0.421749 
0.106955 -0.257092 0.243088 0.101129 
-1.06825 0.0853362 -0.0480886 -0.601977 
0.0288674 -1.75463 0.611259 0.0100565 
-1.30114 -0.331566 0.153061 -0.600645 
-1.07101 -1.23634 0.465739 -0.403456 
0.699274 -1.34569 0.549633 0.285612 
-0.656694 1.03178 -0.51961 -0.330714 
0.937928 1.03611 -0.459921 0.416338 
-0.899991 0.297974 -0.184214 -0.556395 
1.81566 0.193461 -0.0644053 0.604455 
0.925913 -0.149836 0.0933338 0.576756 
0.369452 0.539868 -0.413287 0.282829 
-1.82748 0.662752 -0.205047 -0.565399 
-1.41089 -0.699266 0.274472 -0.553793 
-1.60041 1.04035 -0.328879 -0.505926 
0.244983 -0.826717 0.544872 0.161463 
-0.516643 -0.0417939 0.0349625 -0.432195 
0.176799 1.61875 -0.612797 0.0669292 
0.430219 -1.52169 0.594589 0.168105 
1.15715 0.368026 -0.186539 0.586519 
-0.524643 -0.130301 0.107508 -0.432872 
1.4938 -0.0531402 0.0220339 0.619385 
-0.0450946 -0.17333 0.169274 -0.0440393 
0.498005 -1.21135 0.57266 0.23543 
0.310796 -0.562012 0.433776 0.23988 
0.390751 1.78186 -0.593854 0.130229 
0.98574 0.383412 -0.218331 0.561322 
0.510413 0.261869 -0.211552 0.412339 
-1.49071 0.062167 -0.0258258 -0.61928 
0.370087 -1.79848 0.594885 0.122414 
-0.74782 -0.854118 0.459006 -0.401882 
-0.282138 -0.182783 0.168679 -0.260368 
0.150902 -1.26241 0.613643 0.0733517 
-0.817609 -1.45386 0.536062 -0.301466 
0.760262 -0.308947 0.209979 0.516719 
0.901235 -1.57242 0.52799 0.302618 
0.0475732 0.737717 -0.531961 0.0343045 
0.571913 1.62439 -0.578027 0.203511 
-1.26597 -0.447772 0.206689 -0.584367 
-1.59121 -0.929242 0.30611 -0.524174 
0.344525 -1.74824 0.598557 0.117957 
0.754182 1.14364 -0.517747 0.341433 
-1.02168 -1.28698 0.482401 -0.382957 
1.93185 0.210839 -0.0652559 0.597918 
-0.30097 -1.71455 0.602768 -0.105809 
0.775009 -1.73316 0.551383 0.246559 
-0.203532 -0.328809 0.296176 -0.183332 
0.922093 1.25785 -0.4988 0.365655 
0.223178 1.71638 -0.607314 0.0789683 
1.58382 0.982992 -0.319501 0.514788 
1.03909 -0.404287 0.220569 0.566903 
1.99312 -0.0725112 0.0217584 0.598076 
-0.358177 0.25237 -0.221226 -0.313975 
-1.85806 0.36077 -0.115186 -0.593239 
0.520226 0.218982 -0.177961 0.422776 
-0.886682 -0.647837 0.357912 -0.489868 
-1.50145 -0.00954679 0.00394003 -0.61966 
0.823807 1.12284 -0.500173 0.366969 
-0.81369 -1.09695 0.49808 -0.369463 
-1.59432 1.10927 -0.343549 -0.493772 
1.3572 -0.570307 0.240213 0.571654 
0.927763 0.540019 -0.303894 0.522096 
1.78254 0.308963 -0.10396 0.599787 
-0.583221 0.909696 -0.509211 -0.326463 
-0.328116 -0.265228 0.234563 -0.290179 
0.000536879 1.02778 -0.598523 0.000312647 
-0.137752 1.26111 -0.614258 -0.0670958 
-1.41132 0.398684 -0.168584 -0.596778 
0.920338 -1.01493 0.45943 0.41661 
1.37696 1.40013 -0.42799 0.420908 
1.21121 -1.41642 0.460493 0.393777 
-1.00637 -1.29898 0.4869 -0.37722 
1.18981 -0.666736 0.303151 0.540981 
0.834111 1.5978 -0.539921 0.281859 
-1.12736 0.827951 -0.36722 -0.500018 
-0.540459 0.317414 -0.24757 -0.421537 
1.07579 -0.555103 0.282131 0.546768 
1.08576 1.36745 -0.479089 0.3804 
0.709109 -1.35203 0.548369 0.287608 
0.210922 1.89175 -0.600007 0.0668979 
0.117971 -0.745675 0.531662 0.0841123 
-0.839005 0.674974 -0.378895 -0.470974 
-1.93467 0.252199 -0.0776903 -0.59598 
1.84337 0.438292 -0.139764 0.587821 
0.390665 -0.454588 0.361109 0.310331 
0.460123 0.979045 -0.547547 0.257332 
1.43238 -0.35043 0.147348 0.602283 
-0.873426 1.03418 -0.473675 -0.400045 
0.00506056 -1.4595 0.620195 0.00215042 
0.43781 -0.713433 0.479059 0.293983 
1.16126 -1.44693 0.472884 0.379521 
1.14657 1.15034 -0.436705 0.435273 
1.99819 -0.0173605 0.00519742 0.598221 
-1.9546 0.422964 -0.126508 -0.584618 
-1.02485 -0.854943 0.39697 -0.475862 
0.726504 0.876897 -0.470016 0.389405 
1.0137 0.0987492 -0.0579078 0.594445 
0.52678 -0.675322 0.447 0.348679 
-1.20195 -0.665306 0.300366 -0.542645 
-1.75735 -0.667917 0.214948 -0.565547 
0.537358 0.610264 -0.417067 0.367242 
0.0580436 -1.25867 0.616931 0.0284498 
0.496316 1.48823 -0.586481 0.195588 
0.397269 -1.23602 0.58918 0.189369 
-1.25285 0.708229 -0.305275 -0.540027 
-1.3187 1.12766 -0.397899 -0.465307 
0.377383 0.531372 -0.407464 0.289383 
1.4665 0.504802 -0.201368 0.584994 
-0.679634 -0.927372 0.493024 -0.361318 
-0.302323 -0.0654786 0.0611413 -0.282297 
0.184749 1.78645 -0.606149 0.062686 
-1.26827 0.646697 -0.281819 -0.552691 
-0.481652 -1.08008 0.560393 -0.249902 
1.58803 -0.209775 0.0808411 0.611979 
0.0666984 0.732019 -0.529442 0.0482405 
-1.30266 0.595458 -0.25791 -0.564218 
-0.778093 0.473121 -0.30079 -0.494678 
-0.467436 -1.22734 0.578704 -0.220401 
-0.21883 -1.50815 0.612852 -0.0889238 
-1.50175 -0.308165 0.124445 -0.606447 
-0.0574156 1.18689 -0.613235 -0.029665 
-0.16924 -0.692635 0.508886 -0.124342 
-0.695819 0.12472 -0.0920297 -0.513439 
-0.53674 1.84735 -0.578657 -0.168127 
0.97089 -0.121886 0.0736514 0.586674 
1.0168 1.12563 -0.459641 0.415202 
-1.78529 0.200613 -0.0680447 -0.605544 
-1.38856 0.679689 -0.272053 -0.555786 
-0.0521073 1.70414 -0.613252 -0.0187514 
-1.28329 0.723024 -0.304369 -0.540221 
-1.43588 -0.0661274 0.028539 -0.619692 
0.793421 -0.45826 0.290124 0.502314 
-0.98823 0.927974 -0.424431 -0.45199 
0.187107 0.511813 -0.42113 0.153955 
-1.89191 -0.465591 0.143661 -0.58376 
-0.782106 -0.0222322 0.015539 -0.546644 
-0.92579 -0.688236 0.36485 -0.490783 
-1.76651 0.78619 -0.244786 -0.550016 
-1.26538 0.936962 -0.367809 -0.496732 
0.600194 -1.70331 0.574278 0.202358 
1.4636 -0.196621 0.0825525 0.6145 
-0.18239 0.383853 -0.338911 -0.161036 
0.233991 -0.304217 0.274426 0.211078 
0.89925 0.633068 -0.349334 0.496216 
1.46746 0.507579 -0.202225 0.584653 
0.857356 -0.375247 0.234107 0.534884 
-1.11454 -1.19019 0.449901 -0.421304 
-0.916273 0.27173 -0.167026 -0.563212 
-0.867419 0.356575 -0.22213 -0.540364 
-0.668405 1.43475 -0.56006 -0.260914 
1.38774 0.750332 -0.293931 0.543624 
0.0233277 -1.23716 0.616514 0.0116249 
0.558726 -1.68998 0.579321 0.19153 
0.955805 -0.984944 0.445094 0.431926 
-1.27847 0.930392 -0.363584 -0.499607 
0.785536 -1.09764 0.504145 0.360797 
0.889515 -1.59948 0.53106 0.295338 
-0.330287 0.500659 -0.397601 -0.2623 
0.851322 0.709563 -0.389064 0.466793 
0.194582 1.62905 -0.61167 0.0730609 
1.34305 -0.52052 0.224173 0.578412 
-0.138817 -0.904216 0.573076 -0.0879795 
-0.445286 1.32921 -0.588256 -0.197066 
1.22502 1.30374 -0.444347 0.417517 
1.37755 -0.452649 0.19363 0.589278 
-0.873576 1.61688 -0.534273 -0.28866 
1.12813 0.972867 -0.404807 0.469411 
1.2495 -1.55272 0.466319 0.375253 
-0.922545 1.58373 -0.524952 -0.305792 
0.890236 -0.319793 0.198015 0.551232 
-0.246235 0.27321 -0.248411 -0.223884 
1.71984 -0.359736 0.125144 0.598293 
-0.0291347 1.25336 -0.617167 -0.0143462 
-1.17909 1.43785 -0.468687 -0.384341 
0.0530179 1.18685 -0.613325 0.027398 
1.01179 0.173607 -0.101191 0.589742 
0.338399 0.574806 -0.436154 0.256771 
-0.944224 -0.667456 0.353119 -0.499543 
0.253066 0.514401 -0.415665 0.204492 
-0.525251 1.06951 -0.551262 -0.270733 
-0.904383 -0.620839 0.343294 -0.50008 
0.219431 -0.763692 0.529057 0.152014 
-0.569099 0.330807 -0.252534 -0.434444 
-0.2121 1.79421 -0.60464 -0.0714765 
-1.82159 0.677006 -0.209536 -0.563789 
0.702911 1.11779 -0.524357 0.329736 
-1.48778 -0.406007 0.162933 -0.597052 
-1.27549 -1.36139 0.442085 -0.41419 
-0.0209345 1.97418 -0.599631 -0.00635857 
1.50882 0.11888 -0.0486571 0.617553 
1.8095 -0.805405 0.243693 0.547505 
1.59038 -1.16935 0.355237 0.483141 
-0.0778329 1.25877 -0.616455 -0.0381169 
0.273833 1.12806 -0.594809 0.144388 
-1.44575 1.34952 -0.409049 -0.438217 
-0.264838 -1.91899 0.59617 -0.0822769 
0.574271 1.16479 -0.555079 0.273667 
0.218822 -1.3283 0.611652 0.100763 
0.964574 -1.2945 0.494675 0.3686 
1.00345 1.30377 -0.488043 0.375623 
0.575641 0.494003 -0.351306 0.409363 
-1.11153 1.47901 -0.484938 -0.364447 
-0.380133 0.765987 -0.507521 -0.251865 
1.14757 1.14773 -0.436047 0.435986 
-0.401578 1.28494 -0.591674 -0.184914 
-1.00005 0.950105 -0.427226 -0.449686 
-0.850738 -1.34264 0.521744 -0.330593 
0.0851863 -1.75458 0.610541 0.0296422 
-0.371266 1.71266 -0.597574 -0.12954 
-0.106538 0.55193 -0.449208 -0.0867101 
0.0586541 1.74678 -0.611323 0.0205273 
1.12963 -1.46979 0.480823 0.369546 
-1.05883 0.895157 -0.40049 -0.473716 
-0.321934 -1.16056 0.592545 -0.164369 
-0.859029 0.673848 -0.374051 -0.476845 
0.504113 0.108971 -0.0913027 0.422378 
-1.22085 -0.763058 0.328786 -0.52604 
1.5068 0.0679346 -0.0279046 0.618929 
0.271916 -0.0211137 0.0200076 0.257671 
-1.50754 -0.148272 0.060632 -0.616468 
1.03701 1.02213 -0.435386 0.441727 
-0.777395 0.825837 -0.444158 -0.418104 
0.14792 1.21959 -0.611719 0.0741932 
-0.517366 1.6558 -0.58439 -0.182596 
1.42341 1.40192 -0.419808 0.426245 
1.65507 -0.734662 0.246935 0.556302 
-0.129919 -1.07417 0.600648 -0.0726472 
-0.405347 -1.37527 0.595056 -0.175386 
0.00295274 -0.510806 0.429277 0.00248146 
-0.234422 0.76231 -0.526963 -0.162049 
0.320492 1.68967 -0.602171 0.114218 
0.675777 1.88216 -0.562965 0.202129 
1.91498 -0.32203 0.0997584 0.593222 
1.5043 0.275249 -0.111441 0.60905 
-0.611673 0.979896 -0.518868 -0.323889 
-0.539255 1.20003 -0.564893 -0.253846 
1.60705 -0.519286 0.18885 0.584443 
-1.12943 0.342234 -0.177891 -0.587067 
0.331259 0.17711 -0.160417 0.300037 
-0.521766 0.67564 -0.448147 -0.346083 
1.29386 -0.606223 0.263213 0.561776 
-0.039654 -1.65379 0.615352 -0.0147547 
-1.48639 -0.411634 0.165174 -0.596432 
-0.500489 1.61794 -0.586583 -0.181452 
0.199419 0.674686 -0.499031 0.1475 
1.72753 0.477675 -0.162452 0.587514 
1.44448 -1.21688 0.389495 0.462345 
-1.00918 -0.125676 0.073782 -0.592472 
1.9881 -0.0858803 0.0258398 0.598181 
-1.55763 -0.246665 0.0966635 -0.610408 
-1.47404 -0.478518 0.191038 -0.588478 
-0.0740192 0.763558 -0.539637 -0.0523124 
-0.831337 1.17316 -0.506147 -0.358672 
-1.49967 -0.0340817 0.0140796 -0.619535 
-1.2221 -0.550193 0.254439 -0.565166 
1.44129 -0.204756 0.0872366 0.614065 
-0.560835 0.655626 -0.431942 -0.369491 
1.8507 -0.607357 0.187466 0.571234 
-0.145834 -1.70212 0.611156 -0.0523625 
1.87254 -0.486372 0.151332 0.582631 
0.780122 -1.10067 0.505781 0.358483 
-0.636713 1.79498 -0.568931 -0.20181 
-0.81774 0.429071 -0.270183 -0.514925 
0.0970679 0.24239 -0.230692 0.0923834 
-0.434679 1.22931 -0.583607 -0.206361 
0.658532 -1.68457 0.566968 0.221639 
-0.507386 -1.33287 0.5798 -0.220714 
0.157226 0.855687 -0.560726 0.103029 
0.296685 -1.75246 0.601722 0.101869 
-0.946597 0.912152 -0.42971 -0.445937 
-0.321885 0.561678 -0.431996 -0.247567 
-0.55917 -0.786991 0.480242 -0.34122 
0.45005 -0.110086 0.0951455 0.388972 
1.16183 -1.44904 0.472979 0.379232 
0.0582044 -0.761868 0.539632 0.0412263 
1.09678 -0.664581 0.320464 0.528871 
-0.808047 1.63302 -0.545007 -0.269679 
0.662476 -1.73022 0.566386 0.216861 
-1.7818 0.755143 -0.234882 -0.554215 
0.333519 -1.61951 0.602905 0.124161 
-0.282222 -0.270459 0.243101 -0.253674 
0.161264 -1.03301 0.593622 0.0926702 
-0.0663956 -1.09573 0.60554 -0.0366925 
0.607055 -1.21802 0.554986 0.276602 
1.01679 -1.5086 0.504354 0.339934 
1.15639 -0.792211 0.350622 0.511805 
0.778638 0.602224 -0.362311 0.468446 
-0.195021 -1.47104 0.614553 -0.0814734 
0.198082 -0.284675 0.26143 0.181908 
-1.08707 -1.21643 0.459567 -0.410697 
0.420676 -1.73871 0.592631 0.143385 
0.838328 -0.228482 0.149846 0.549802 
-0.809937 0.152185 -0.10317 -0.549076 
0.240541 -1.34233 0.610405 0.109383 
-0.158977 -1.72863 0.609628 -0.0560658 
0.760919 -0.499947 0.317888 0.483825 
-0.891341 -0.300454 0.186782 -0.554117 
0.623266 1.77907 -0.57073 0.199945 
-0.415636 -1.81664 0.590642 -0.135135 
-0.148674 1.76317 -0.608503 -0.0513101 
1.1877 0.0442807 -0.0228745 0.613541 
-0.512571 -0.0440814 0.0369634 -0.429804 
-0.576091 -0.152193 0.121179 -0.458697 
1.40386 -1.25572 0.40323 0.450798 
-0.571555 -0.618415 0.413716 -0.382367 
0.142386 -0.292208 0.271004 0.132054 
-1.78329 0.706235 -0.221994 -0.560551 
1.14476 -1.46035 0.477192 0.374067 
0.909626 0.227521 -0.141757 0.566742 
0.506489 -0.686397 0.455491 0.336104 
-1.6946 -0.631761 0.212654 -0.570408 
-1.2009 -1.35987 0.456086 -0.40277 
0.400572 -1.65402 0.596426 0.144443 
-1.71691 -0.377466 0.131239 -0.596945 
0.191649 1.32548 -0.613404 0.0886911 
0.742517 0.863697 -0.462858 0.397917 
-0.877938 0.356012 -0.220204 -0.543031 
-1.24416 -0.033929 0.0168183 -0.61672 
-0.0589758 1.09497 -0.605654 -0.0326209 
-1.87817 -0.312134 0.0989715 -0.595531 
-0.589634 1.60637 -0.575717 -0.211323 
1.27331 0.974697 -0.375185 0.490128 
-1.7754 -0.212186 0.0723615 -0.605462 
-1.62552 0.426781 -0.156055 -0.594381 
1.31836 0.898602 -0.347779 0.510236 
0.244704 -1.6739 0.607625 0.0888273 
-1.84821 0.526802 -0.165208 -0.579609 
1.07978 0.000357495 -0.000200233 0.604788 
1.34214 -0.515882 0.22257 0.579045 
-0.116657 -1.22922 0.613743 -0.0582461 
-1.00529 -0.0626788 0.0370671 -0.594511 
-0.0859593 -0.727463 0.527099 -0.0622836 
0.026289 1.96866 -0.599932 0.00801136 
-0.375166 1.24244 -0.592433 -0.17889 
1.91914 -0.418893 0.128003 0.586442 
-1.2722 -0.222511 0.106588 -0.609418 
1.50019 0.0227389 -0.00939174 0.619619 
0.0839066 1.23778 -0.615359 0.041714 
-1.33124 -0.433648 0.192151 -0.589875 
-0.948562 -1.35525 0.504281 -0.352956 
0.293242 0.101302 -0.094555 0.273711 
1.41607 0.831363 -0.311856 0.531189 
-0.793894 -1.46885 0.540989 -0.292398 
0.962661 -0.153822 0.0932031 0.58329 
-0.367751 0.00182757 -0.00166171 -0.334378 
-0.912362 1.01734 -0.46169 -0.414051 
-1.00908 -0.24906 0.143785 -0.582553 
-0.0409343 0.884406 -0.572971 -0.0265197 
-1.49015 0.0783362 -0.0325384 -0.61896 
-0.250515 -1.72516 0.605521 -0.0879294 
0.484342 0.362571 -0.286942 0.383313 
0.0969661 0.590874 -0.469561 0.0770578 
1.1354 -0.8217 0.363721 0.50258 
0.0624359 0.555981 -0.453271 0.0509018 
-0.701013 1.59379 -0.560176 -0.246387 
1.45527 0.555916 -0.220717 0.577793 
-0.120542 -0.0688502 0.0678716 -0.118828 
-0.103155 1.75662 -0.61007 -0.0358256 
-1.17532 0.775156 -0.341571 -0.517903 
0.559847 1.02815 -0.538175 0.293046 
-0.016719 -0.0633677 0.0631644 -0.0166654 
-0.750449 -1.23949 0.530607 -0.321257 
1.12992 1.56042 -0.487937 0.35332 
0.778862 0.211903 -0.145453 0.534621 
1.03619 1.27491 -0.477979 0.38848 
0.82889 0.749979 -0.408301 0.451262 
-0.784961 -1.67134 0.54925 -0.257961 
1.35655 -0.559052 0.236284 0.573346 
1.31914 -0.566175 0.244674 0.570068 
-0.599739 -0.407681 0.296946 -0.436838 
0.7348 -0.334839 0.229784 0.504257 
1.86374 -0.591578 0.181757 0.572617 
0.025115 0.00407779 -0.00407581 0.0251028 
1.63175 -0.447797 0.162509 0.592174 
1.5318 -0.488049 0.18734 0.587992 
-0.533703 1.71631 -0.581832 -0.180926 
-0.496045 1.72476 -0.585704 -0.16845 
1.82744 -0.664782 0.205593 0.565161 
0.894404 1.46408 -0.523184 0.319612 
-0.285493 -1.38323 0.607596 -0.125405 
0.0972795 -1.85311 0.605492 0.0317855 
-0.85748 -0.701368 0.384705 -0.470334 
-0.0880702 -0.820074 0.555671 -0.059675 
-0.866186 0.354342 -0.221068 -0.5404 
-0.291751 -1.52717 0.607601 -0.116076 
-0.26914 -0.800498 0.534562 -0.179728 
0.526858 -1.20483 0.567414 0.248124 
-0.252159 -0.678445 0.494656 -0.18385 
-0.0659329 0.316991 -0.294155 -0.061183 
0.519908 1.79933 -0.581608 0.168053 
-0.519109 0.792543 -0.490196 -0.321074 
-0.35682 1.43922 -0.601727 -0.149184 
1.50595 0.251757 -0.1021 0.610736 
-1.10561 0.851084 -0.378415 -0.491585 
-1.30159 1.34684 -0.435331 -0.420705 
-0.988312 0.949032 -0.429564 -0.447344 
0.562485 -1.1931 0.560246 0.264127 
0.692053 0.690796 -0.417639 0.418398 
0.93123 -1.58068 0.52336 0.308328 
-0.382894 -0.526931 0.404167 -0.293688 
-0.43508 1.30328 -0.588313 -0.196399 
1.73043 -0.410362 0.140809 0.593767 
0.160753 -0.861028 0.56176 0.10488 
-0.640434 0.185093 -0.140482 -0.486077 
-1.43638 -0.616985 0.244056 -0.568179 
-0.407322 -0.682071 0.472566 -0.282209 
-0.529389 -1.1673 0.563157 -0.2554 
0.523656 0.175386 -0.143646 0.428889 
-0.713368 -0.89085 0.4766 -0.381648 
-1.38703 -0.975133 0.353087 -0.502232 
-0.348079 -1.68213 0.600278 -0.124214 
0.915575 1.3795 -0.512809 0.34035 
1.21869 1.5193 -0.468981 0.376188 
0.828324 1.78049 -0.544268 0.253206 
0.997491 0.429207 -0.2393 0.556141 
-0.314634 1.24876 -0.599811 -0.151127 
0.987415 0.76149 -0.376825 0.488624 
-1.26083 0.660465 -0.287878 -0.54956 
-0.2728 0.759285 -0.521324 -0.187304 
1.48406 0.42031 -0.168644 0.595458 
-1.48285 -0.44692 0.178548 -0.592412 
0.80352 -1.63428 0.545728 0.268316 
1.62585 -1.0077 0.317779 0.512709 
-1.99926 -0.00877085 0.00262422 -0.598177 
-1.21414 -0.968834 0.385851 -0.483546 
0.918592 0.0461395 -0.0291346 0.580042 
-0.661646 -1.1041 0.530564 -0.317947 
-0.0685353 0.761887 -0.539304 -0.048513 
-1.22626 0.704162 -0.308944 -0.538009 
-0.953874 0.677208 -0.354706 -0.499618 
0.726059 -0.329677 0.227919 0.501955 
-1.71935 0.864611 -0.270701 -0.538311 
-0.219347 0.186618 -0.175792 -0.206623 
0.0726705 -1.25855 0.616584 0.0356025 
0.853137 -1.12118 0.493719 0.375684 
-1.58825 0.062373 -0.0242379 -0.617188 
0.238227 -1.75401 0.605075 0.0821805 
-0.547017 -1.6078 0.581101 -0.197706 
-0.0783794 0.76412 -0.539646 -0.0553541 
-0.255584 0.760159 -0.523774 -0.176105 
-0.922531 -1.27092 0.500286 -0.363147 
-0.939238 -0.481241 0.274518 -0.535777 
-0.162205 0.258947 -0.24218 -0.151701 
-1.44989 1.07584 -0.362844 -0.488999 
-0.16606 -1.21784 0.61058 -0.0832564 
0.245056 -0.275193 0.25013 0.222738 
0.752078 1.49788 -0.549346 0.275823 
-0.028764 -0.593642 0.473145 -0.0229255 
-0.804451 0.445803 -0.281508 -0.50798 
-0.692567 -1.50413 0.559053 -0.257412 
-0.0229275 0.928523 -0.582356 -0.0143798 
-1.7219 0.376157 -0.130398 -0.596911 
1.46093 0.526107 -0.209606 0.582047 
0.473647 -0.0613928 0.0526247 0.406 
1.59954 -0.825066 0.279267 0.541411 
-0.724219 1.12665 -0.52136 -0.335136 
0.411738 -0.157904 0.138201 0.360364 
0.0324896 1.58405 -0.61768 0.0126689 
-0.291971 -0.61511 0.462258 -0.219417 
-0.0259855 1.75311 -0.611347 -0.00906169 
0.276564 1.6863 -0.605288 0.0992711 
-0.0387986 1.59818 -0.61721 -0.0149838 
-1.74617 0.84648 -0.262437 -0.541372 
-0.757938 -0.234275 0.162448 -0.52556 
-1.64604 0.0930394 -0.0347477 -0.614751 
-0.0667065 0.71026 -0.521696 -0.0489969 
0.954866 -0.98236 0.444722 0.432275 
-1.27745 -0.969218 0.373083 -0.491731 
1.47841 0.463079 -0.184941 0.590436 
